infoStartAddr:	0x2DA00
numEntries:	0x458	1112
title:	GEM_GEN_PARAM_ST
paramStartAddr:	0x00006880
entryID   	paramAddr 	infoAddr  	isUnique:1	pad_0[4]	gemNameIdOffset	disableSlotRateModify:1	slotTypeRateA	slotTypeRateB	slotTypeRateC	slotTypeRateD	slotTypeRateE	slotTypeRateF	gemRankDoping	pad_1[3]	gemeffectGenParamType_0	gemeffectGenParam_0	manifestRate_0	negativizeRate_0	gemeffectGenParamType_1	gemeffectGenParam_1	manifestRate_1	negativizeRate_1	gemeffectGenParamType_2	gemeffectGenParam_2	manifestRate_2	negativizeRate_2	gemeffectGenParamType_3	gemeffectGenParam_3	manifestRate_3	negativizeRate_3	gemeffectGenParamType_4	gemeffectGenParam_4	manifestRate_4	negativizeRate_4	gemeffectGenParamType_5	gemeffectGenParam_5	manifestRate_5	negativizeRate_5	equipableSegmentBody:1	equipableSegmentWeapon:1	unremovable:1	isGuestDrop:1
0x000F1B32	0x000193C0	0x00032174	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-5257039970304.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d7 30ec 30a4 30c7 30d0 30c3 30b0 7528 ff1a 6700 5927 0048 0050 002b 0031 0030 0025
0x000F1B33	0x00019450	0x00032198	0	0	-2147483648	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	49024	65536	-5291399708672.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d7 30ec 30a4 30c7 30d0 30c3 30b0 7528 ff1a 6700 5927 0048 0050 002b 0031 0035 0025
0x000F468C	0x000194E0	0x000321BC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0031
0x000F4696	0x00019570	0x000321CC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0032
0x000F4697	0x00019600	0x000321DC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0033
0x000F46F0	0x00019690	0x000321EC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0032
0x000F46FA	0x00019720	0x000321FC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0033
0x000F46FB	0x000197B0	0x0003220C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0034
0x000F4704	0x00019840	0x0003221C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0034
0x000F4754	0x000198D0	0x0003222C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0033
0x000F475E	0x00019960	0x0003223C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0034
0x000F47B8	0x000199F0	0x0003224C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 7dcf 30b3 30b9 30c8 0034
0x000F4A74	0x00019A80	0x0003225C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0031
0x000F4A7E	0x00019B10	0x00032276	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0032
0x000F4A7F	0x00019BA0	0x00032290	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0033
0x000F4AD8	0x00019C30	0x000322AA	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0032
0x000F4AE2	0x00019CC0	0x000322C4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0033
0x000F4AE3	0x00019D50	0x000322DE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0034
0x000F4AEC	0x00019DE0	0x000322F8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0034
0x000F4B3C	0x00019E70	0x00032312	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0033
0x000F4B46	0x00019F00	0x0003232C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0034
0x000F4BA0	0x00019F90	0x00032346	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 546a 3000 3010 9283 7cfb 3011 0020 7dcf 30b3 30b9 30c8 0034
0x00100590	0x0001A020	0x00032360	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 004e 0050 0043
0x0010059A	0x0001A0B0	0x00032368	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 004e 0050 0043 3010 30dc 30b9 3011
0x001005F4	0x0001A140	0x00032378	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 731f 72ac
0x001005F5	0x0001A1D0	0x0003237E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 731f 72ac ff08 6708 ff09
0x00100658	0x0001A260	0x0003238A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	131072	-580284393415022003858964480.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 53f8 796d
0x001006BC	0x0001A2F0	0x00032390	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	131072	-1792.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8133 55b0 3089 3044
0x001006C6	0x0001A380	0x0003239A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	131072	-1792.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8133 55b0 3089 3044 3010 30dc 30b9 3011
0x00100720	0x0001A410	0x000323AC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7570 5f62 30d3 30fc 30b9 30c8
0x00100784	0x0001A4A0	0x000323BA	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 3055 307e 3088 3046 72c2 6c17 ff08 5c0f ff09
0x001007E8	0x0001A530	0x000323CE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	2258002631656533621416002584576.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5893 5b88 30b5 30bd 30ea
0x001007E9	0x0001A5C0	0x000323DA	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	3961408125713216879677197516800.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5893 5b88 308a 30b5 30bd 30ea ff08 5b50 6301 3061 ff09
0x0010084C	0x0001A650	0x000323F2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	-2016.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5e7c 751f 30aa 30aa 30b3 30a6 30e2 30ea
0x001008B0	0x0001A6E0	0x00032404	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7a74 6398 308a
0x00100914	0x0001A770	0x0003240C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	12058624.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 86c7 7389 ff08 5b50 ff09
0x00100978	0x0001A800	0x00032418	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	6946816.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 86c7 7389 ff08 5b50 ff09 30fb 5c0f
0x001009DC	0x0001A890	0x00032428	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-6.38	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5438 8840 8c5a
0x001009E6	0x0001A920	0x00032430	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-6.38	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5438 8840 8c5a 3010 30dc 30b9 3011
0x00100A40	0x0001A9B0	0x00032440	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7570 5f62 30d3 30fc 30b9 30c8 ff08 96cc ff09
0x00100AA4	0x0001AA40	0x00032454	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 64cd 308a 9ab8
0x00100B08	0x0001AAD0	0x0003245C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 72c2 6c17 306e 60aa 970a
0x00100B76	0x0001AB60	0x00032468	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8840 306b 6e07 3044 305f 7363 3010 30dc 30b9 3011
0x00100B80	0x0001ABF0	0x0003247E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8840 306b 6e07 3044 305f 7363 3010 0044 30dc 30b9 3011
0x00100BD0	0x0001AC80	0x00032496	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8718 86db 306e 30af 30c8 30a5 30eb 30d5
0x00100C34	0x0001AD10	0x000324A8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e
0x00100C3E	0x0001ADA0	0x000324B8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e 3010 30dc 30b9 3011
0x00100C98	0x0001AE30	0x000324D0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 9280 306e 7363 306e 7737 5c5e
0x00100CA2	0x0001AEC0	0x000324DE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 9280 306e 7363 306e 7737 5c5e 3010 30dc 30b9 3011
0x00100CFC	0x0001AF50	0x000324F4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005
0x00100CFD	0x0001AFE0	0x00032502	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 89e6 624b ff09
0x00100D74	0x0001B070	0x00032518	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 306e 843d 3068 3057 5b50 3010 0044 30dc 30b9 3011
0x00100DCE	0x0001B100	0x00032530	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 5927 ff09 3010 30dc 30b9 3011
0x00100DD8	0x0001B190	0x0003254C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 5927 ff09 3010 0044 30dc 30b9 3011
0x00100E28	0x0001B220	0x0003256A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 53f8 796d ff09
0x00100E8C	0x0001B2B0	0x00032580	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 5974 96b7 ff09 30fb 5f37 5316 30bf 30a4 30d7
0x00100EF0	0x0001B340	0x000325A2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 756a 4eba ff09
0x00100F54	0x0001B3D0	0x000325B8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 72c2 4eba ff09
0x00100FB8	0x0001B460	0x000325CE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09
0x00100FB9	0x0001B4F0	0x000325E4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09 30fb 9283
0x00100FCC	0x0001B580	0x000325FE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09 3010 30dc 30b9 3011
0x00101026	0x0001B610	0x0003261C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 53cc 5263 3010 30dc 30b9 3011
0x00101027	0x0001B6A0	0x00032642	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 6756 3010 30dc 30b9 3011
0x00101030	0x0001B730	0x00032666	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 53cc 5263 3010 0044 30dc 30b9 3011
0x00101031	0x0001B7C0	0x0003268E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 6756 3010 0044 30dc 30b9 3011
0x00101080	0x0001B850	0x000326B4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30df 30df 30c3 30af
0x00101081	0x0001B8E0	0x000326BE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-20935340933612424998234961199415427072.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30df 30df 30c3 30af
0x001010E4	0x0001B970	0x000326C8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 60aa 970a ff08 5973 ff09
0x00101148	0x0001BA00	0x000326D4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0
0x00101149	0x0001BA90	0x000326E8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0
0x00101152	0x0001BB20	0x000326FC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0 3010 30dc 30b9 3011
0x00101153	0x0001BBB0	0x00032718	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0 3010 30dc 30b9 3011
0x001011B6	0x0001BC40	0x00032734	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	6845104128.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 708e 306e 7363 3010 30dc 30b9 3011
0x001011C0	0x0001BCD0	0x00032744	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	6845104128.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 708e 306e 7363 3010 0044 30dc 30b9 3011
