infoStartAddr:	0x1226C
numEntries:	0x17B	379
title:	FACE_PARAM_ST
paramStartAddr:	0x000023C8
entryID   	paramAddr 	infoAddr  	facePartsId	skinColor_R 	skinColor_G 	skinColor_B 	hairPartsId	hairColor_R 	hairColor_G 	hairColor_B 	eyeLPartsId	eyeLColor_R	eyeLColor_G	eyeLColor_B	eyeRPartsId	eyeRColor_R	eyeRColor_G	eyeRColor_B	eyebrowPartsId	eyebrowColor_R 	eyebrowColor_G 	eyebrowColor_B 	eyelashPartsId	eyelashColor_R 	eyelashColor_G 	eyelashColor_B 	beardPartsId	beardColor_R 	beardColor_G 	beardColor_B 	accessoriesPartsId	accessoriesColor_R 	accessoriesColor_G 	accessoriesColor_B 	decalPartsId	decalColor_R 	decalColor_G 	decalColor_B 	decalPosX	decalPosY	decalAngle	decalScale	chrBodyScaleHead	chrBodyScaleBreast	chrBodyScaleAbdomen	chrBodyScaleArm	chrBodyScaleLeg	age	gender	caricatureGeometry	caricatureTexture	faceGeoData00	faceGeoData01	faceGeoData02	faceGeoData03	faceGeoData04	faceGeoData05	faceGeoData06	faceGeoData07	faceGeoData08	faceGeoData09	faceGeoData10	faceGeoData11	faceGeoData12	faceGeoData13	faceGeoData14	faceGeoData15	faceGeoData16	faceGeoData17	faceGeoData18	faceGeoData19	faceGeoData20	faceGeoData21	faceGeoData22	faceGeoData23	faceGeoData24	faceGeoData25	faceGeoData26	faceGeoData27	faceGeoData28	faceGeoData29	faceGeoData30	faceGeoData31	faceGeoData32	faceGeoData33	faceGeoData34	faceGeoData35	faceGeoData36	faceGeoData37	faceGeoData38	faceGeoData39	faceGeoData40	faceGeoData41	faceGeoData42	faceGeoData43	faceGeoData44	faceGeoData45	faceGeoData46	faceGeoData47	faceGeoData48	faceGeoData49	faceGeoData50	faceGeoData51	faceGeoData52	faceGeoData53	faceGeoData54	faceGeoData55	faceGeoData56	faceGeoData57	faceGeoData58	faceGeoData59	faceGeoData60	faceTexData00	faceTexData01	faceTexData02	faceTexData03	faceTexData04	faceTexData05	faceTexData06	faceTexData07	faceTexData08	faceTexData09	faceTexData10	faceTexData11	faceTexData12	faceTexData13	faceTexData14	faceTexData15	faceTexData16	faceTexData17	faceTexData18	faceTexData19	faceTexData20	faceTexData21	faceTexData22	faceTexData23	faceTexData24	faceTexData25	faceTexData26	faceTexData27	faceTexData28	faceTexData29	faceTexData30	faceTexData31	faceTexData32	faceTexData33	faceTexData34	faceTexData35	faceGeoAsymData00	faceGeoAsymData01	faceGeoAsymData02	faceGeoAsymData03	faceGeoAsymData04	faceGeoAsymData05	faceGeoAsymData06	faceGeoAsymData07	faceGeoAsymData08	faceGeoAsymData09	faceGeoAsymData10	faceGeoAsymData11	faceGeoAsymData12	faceGeoAsymData13	faceGeoAsymData14	faceGeoAsymData15	faceGeoAsymData16	faceGeoAsymData17	faceGeoAsymData18	faceGeoAsymData19	faceGeoAsymData20	faceGeoAsymData21	faceGeoAsymData22	faceGeoAsymData23	faceGeoAsymData24	faceGeoAsymData25
0x00001FD0	0x0000B8F0	0x00013390	0	160	150	140	109	240	190	100	0	128	128	128	0	128	128	128	3	110	70	0	0	128	128	128	0	110	70	0	0	128	128	128	1	24	20	10	140	140	0	20	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	188	198	128	198	128	98	188	218	78	128	38	108	28	128	178	128	128	128	128	128	128	128	128	128	128	128	128	78	128	128	128	198	128	128	128	198	178	128	88	88	158	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	178	118	108	128	128	128	128	128	128	128	128	128	158	158	255	158	128	128	128	128	68	128	128	128	138	128	188	38	93	125	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0034 0035
0x00001FD1	0x0000B99C	0x000133A2	2	160	150	140	102	192	192	192	1	255	255	255	1	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	0	20	20	20	180	100	0	40	0	255	0	255	0	128	128	128	128	138	118	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0034 0036
0x00001FD2	0x0000BA48	0x000133B4	2	160	150	140	102	192	192	192	8	255	255	255	8	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	1	40	40	40	140	100	100	60	0	255	0	255	0	128	128	128	128	138	118	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0034 0037
0x00001FD3	0x0000BAF4	0x000133C6	2	160	150	140	102	192	192	192	8	255	255	255	8	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	1	40	40	40	140	100	100	60	235	192	192	142	105	128	128	128	128	255	127	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	255	255	0	127	255	0	0	0	127	127	255	255	127	127	0	0	255	255	0	255	255	255	127	255	255	0	 4e00 6642 4fdd 5b58 67a0 0031 0034 0038
0x00001FD4	0x0000BBA0	0x000133D8	2	160	150	140	102	192	192	192	8	255	255	255	8	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	1	40	40	40	140	100	100	60	0	255	0	255	0	128	128	128	128	255	127	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	255	0	255	255	255	0	255	0	0	0	255	0	0	0	0	0	127	0	0	255	255	0	255	255	255	255	 4e00 6642 4fdd 5b58 67a0 0031 0034 0039
0x00001FD5	0x0000BC4C	0x000133EA	2	160	150	140	102	192	192	192	8	255	255	255	8	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	1	40	40	40	140	100	100	60	235	192	192	142	105	128	128	128	128	255	127	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	255	255	0	127	255	0	0	0	127	127	255	255	127	127	0	0	255	255	0	255	255	255	127	255	255	0	 4e00 6642 4fdd 5b58 67a0 0031 0035 0030
0x00001FD6	0x0000BCF8	0x000133FC	2	160	150	140	102	192	192	192	8	255	255	255	8	255	255	255	7	192	192	192	1	255	255	255	0	192	192	192	0	128	128	128	1	40	40	40	140	100	100	60	235	192	192	142	105	128	128	128	128	255	127	138	138	118	138	118	138	158	58	168	100	138	38	148	88	208	158	0	78	0	128	138	18	138	118	128	138	118	128	138	118	0	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	138	118	48	118	68	138	138	118	138	118	118	138	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	118	118	128	128	128	128	128	128	229	229	25	127	229	25	25	25	127	127	229	229	127	127	25	25	229	229	25	229	229	229	127	229	229	25	 4e00 6642 4fdd 5b58 67a0 0031 0035 0031
0x00001FD7	0x0000BDA4	0x0001340E	0	173	150	143	109	255	220	130	0	128	128	128	0	128	128	128	3	255	220	130	0	128	128	128	0	255	220	130	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	128	128	48	90	208	148	108	138	138	138	158	138	128	228	128	108	128	98	128	128	128	128	138	145	128	128	128	198	128	118	235	128	88	138	30	105	228	138	178	128	128	148	255	228	128	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	135	128	128	128	128	128	128	128	128	128	128	118	108	235	168	128	128	128	128	118	178	88	128	188	128	128	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0032
0x00001FD8	0x0000BE50	0x00013420	0	178	158	143	109	124	60	10	0	130	110	110	0	130	110	110	3	124	60	10	0	128	128	128	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	128	168	48	90	208	148	108	138	138	138	158	138	128	228	128	108	128	98	128	128	128	128	138	145	128	128	128	198	128	118	235	128	88	138	30	105	228	138	178	128	128	148	255	228	128	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	135	128	128	128	128	128	128	128	128	128	128	118	108	235	168	128	128	128	128	78	158	88	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0033
0x00001FD9	0x0000BEFC	0x00013432	0	173	150	143	109	210	160	80	0	128	128	128	0	128	128	128	3	110	70	0	0	128	128	128	0	110	70	0	0	128	128	128	0	20	20	20	180	100	0	40	128	152	142	152	172	133	128	128	128	128	128	128	128	128	128	128	128	188	198	128	198	128	98	188	218	78	128	38	108	28	128	178	128	128	128	128	128	128	128	128	128	128	128	128	78	128	128	128	198	128	128	128	198	178	128	88	88	158	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	118	108	128	128	128	128	128	128	128	128	128	158	158	255	158	128	128	128	128	68	128	128	128	118	128	188	38	93	125	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0034
0x00001FDA	0x0000BFA8	0x00013444	0	178	158	143	109	124	60	10	0	130	110	110	0	130	110	110	3	124	60	10	0	128	128	128	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	128	168	108	60	178	208	178	178	178	88	198	118	78	198	98	138	128	78	128	128	128	128	138	145	128	128	128	198	128	118	165	198	98	138	30	135	168	138	188	128	128	148	255	228	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	135	128	128	128	128	128	128	128	128	128	128	118	108	235	168	128	128	128	128	78	158	68	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0035
0x00001FDB	0x0000C054	0x00013456	0	178	158	143	109	124	60	10	0	130	110	110	0	130	110	110	3	124	60	10	0	128	128	128	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	128	168	108	60	178	208	178	138	238	88	198	118	78	198	98	138	128	78	128	128	128	128	138	145	128	128	128	198	128	118	165	198	98	138	0	135	168	138	188	128	128	148	255	228	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	135	128	128	128	128	128	128	128	128	128	128	118	108	235	168	128	128	128	128	78	158	68	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0036
0x00001FDC	0x0000C100	0x00013468	0	178	158	143	109	214	160	80	0	130	110	110	0	130	110	110	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	148	168	108	60	178	208	138	138	238	88	198	118	78	198	98	138	128	78	128	128	128	128	138	145	128	128	128	198	128	118	165	198	98	255	0	135	168	138	188	128	128	148	255	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	135	128	128	128	128	128	128	128	128	128	128	118	108	235	168	128	128	128	128	78	158	68	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0037
0x00001FDD	0x0000C1AC	0x0001347A	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	148	168	108	60	178	208	138	138	238	88	198	118	78	198	98	168	88	88	128	128	128	128	138	145	128	128	128	198	128	118	165	198	98	255	0	135	168	138	188	128	128	148	255	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	105	118	128	128	128	128	128	128	128	128	128	78	198	255	238	128	128	128	128	78	158	68	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0038
0x00001FDE	0x0000C258	0x0001348C	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	148	168	108	60	178	208	138	138	238	88	198	118	78	198	98	168	88	88	128	128	128	128	138	145	128	128	128	198	128	118	165	198	98	0	0	105	128	138	158	118	68	178	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	105	118	128	128	128	128	128	128	128	128	128	78	198	255	238	128	128	128	128	78	158	68	128	188	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0035 0039
0x00001FDF	0x0000C304	0x0001349E	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	148	168	138	90	108	245	158	138	238	88	198	118	108	198	98	168	88	88	128	128	128	128	138	145	128	128	128	198	128	88	205	198	98	0	0	105	128	138	158	118	68	178	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	105	118	128	128	128	128	128	128	128	128	128	78	198	255	238	128	128	128	128	78	158	68	128	208	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0030
0x00001FE0	0x0000C3B0	0x000134B0	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	133	128	128	128	128	148	168	138	90	108	245	158	138	238	88	198	118	108	198	98	168	88	88	128	128	128	128	138	145	128	128	128	198	128	88	205	198	98	0	0	105	128	138	158	118	68	178	145	255	78	108	128	158	128	88	108	118	128	128	128	128	128	128	48	128	128	128	128	128	128	128	168	105	118	128	128	128	128	128	128	128	128	128	78	198	255	238	128	128	128	128	78	158	68	128	208	128	238	208	83	155	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0031
0x00001FE1	0x0000C45C	0x000134C2	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	60	178	208	138	118	248	38	168	118	38	138	108	168	88	88	128	128	128	128	138	145	128	128	128	198	128	118	165	148	98	90	0	105	128	138	158	118	68	178	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	148	128	128	128	128	128	128	128	128	128	138	228	255	178	128	128	128	128	108	188	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0032
0x00001FE2	0x0000C508	0x000134D4	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	100	178	208	118	118	255	0	148	118	38	138	68	188	88	88	128	128	128	128	138	145	128	128	128	198	128	118	165	148	98	80	90	105	128	138	158	118	68	178	145	215	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	148	128	128	128	128	128	128	128	128	128	138	228	255	178	128	128	128	128	108	188	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0033
0x00001FE3	0x0000C5B4	0x000134E6	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	120	178	245	158	118	255	0	148	118	38	168	68	188	88	88	128	128	128	128	138	145	128	128	128	198	128	118	225	148	98	80	90	105	128	138	158	118	68	178	145	215	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	148	128	128	128	128	128	128	128	128	128	138	228	255	178	128	128	128	128	108	188	140	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0034
0x00001FE4	0x0000C660	0x000134F8	0	178	158	143	109	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	68	180	88	87	128	128	128	128	138	145	128	128	128	198	128	118	165	148	98	0	60	105	128	48	158	118	68	238	145	215	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	148	128	128	128	128	128	128	128	128	128	138	228	255	178	128	128	128	128	108	188	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0035
0x00001FE5	0x0000C70C	0x0001350A	0	178	158	143	107	214	160	80	0	110	70	80	0	110	70	80	3	124	60	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	68	180	88	87	128	128	128	128	138	145	128	128	128	198	128	118	165	148	98	0	60	105	128	48	158	118	68	238	145	215	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	108	188	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0036
0x00001FE6	0x0000C7B8	0x0001351C	0	178	158	143	107	214	160	80	0	110	70	80	0	110	70	80	3	74	40	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	68	180	88	87	128	128	128	128	138	145	128	128	128	198	128	118	165	148	98	0	60	105	128	48	158	118	68	238	145	215	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	108	188	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0037
0x00001FE7	0x0000C864	0x0001352E	0	178	158	143	107	65	10	0	0	110	70	80	0	110	70	80	3	74	40	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	192	192	192	192	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	40	128	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0038
0x00001FE8	0x0000C910	0x00013540	0	178	158	143	107	235	190	120	0	110	70	80	0	110	70	80	3	74	40	10	4	148	98	38	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	0	0	138	168	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	40	128	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0036 0039
0x00001FE9	0x0000C9BC	0x00013552	0	178	158	143	107	235	190	120	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	178	0	0	138	168	133	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	40	128	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0030
0x00001FEA	0x0000CA68	0x00013564	0	178	158	143	107	255	190	90	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	178	0	0	138	168	138	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	168	45	128	128	128	128	128	128	128	128	128	128	168	188	225	218	128	128	128	128	40	128	68	128	198	128	248	188	83	145	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0031
0x00001FEB	0x0000CB14	0x00013576	0	178	158	143	107	255	190	90	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	178	0	0	138	168	138	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	188	45	128	128	128	128	128	128	128	128	128	128	158	255	225	218	128	128	128	128	40	128	68	128	188	128	248	108	83	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0032
0x00001FEC	0x0000CBC0	0x00013588	0	178	158	143	107	255	190	90	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	178	0	0	138	168	138	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	188	195	138	128	128	128	128	128	128	128	128	128	88	255	225	218	128	128	128	128	40	128	68	128	188	128	248	108	83	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0033
0x00001FED	0x0000CC6C	0x0001359A	0	178	158	143	107	255	190	90	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	168	0	0	138	168	138	128	128	128	128	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	158	195	138	128	128	128	128	128	128	128	128	128	88	255	225	218	128	128	128	128	40	128	58	128	148	128	248	108	83	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0034
0x00001FEE	0x0000CD18	0x000135AC	0	178	158	143	107	255	190	90	0	110	70	80	0	110	70	80	3	74	40	10	4	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	168	0	0	138	168	138	128	128	128	0	148	168	108	100	178	208	118	188	255	0	148	118	38	138	118	190	78	77	128	128	128	128	138	145	128	128	128	198	128	68	165	148	98	100	0	105	128	18	178	128	0	245	145	255	78	88	128	128	128	128	128	148	128	128	128	128	128	128	128	128	128	128	128	128	128	128	138	65	98	128	128	128	128	128	128	128	128	128	128	215	255	255	128	128	128	128	40	128	58	128	118	128	248	178	73	155	142	127	0	127	128	128	128	128	127	128	128	128	128	128	128	127	127	127	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0031 0037 0035
