infoStartAddr:	0x11DFB8
numEntries:	0x1A9A	6810
title:	ITEMLOT_PARAM_ST
paramStartAddr:	0x00027EB0
entryID   	paramAddr 	infoAddr  	lotItemId01	lotItemId02	lotItemId03	lotItemId04	lotItemId05	lotItemId06	lotItemId07	lotItemId08	lotItemCategory01	lotItemCategory02	lotItemCategory03	lotItemCategory04	lotItemCategory05	lotItemCategory06	lotItemCategory07	lotItemCategory08	lotItemBasePoint01	lotItemBasePoint02	lotItemBasePoint03	lotItemBasePoint04	lotItemBasePoint05	lotItemBasePoint06	lotItemBasePoint07	lotItemBasePoint08	cumulateLotPoint01	cumulateLotPoint02	cumulateLotPoint03	cumulateLotPoint04	cumulateLotPoint05	cumulateLotPoint06	cumulateLotPoint07	cumulateLotPoint08	getItemFlagId01	getItemFlagId02	getItemFlagId03	getItemFlagId04	getItemFlagId05	getItemFlagId06	getItemFlagId07	getItemFlagId08	getItemFlagId	cumulateNumFlagId	cumulateNumMax	lotItem_Rarity	lotItemNum01	lotItemNum02	lotItemNum03	lotItemNum04	lotItemNum05	lotItemNum06	lotItemNum07	lotItemNum08	enableLuck01:1	enableLuck02:1	enableLuck03:1	enableLuck04:1	enableLuck05:1	enableLuck06:1	enableLuck07:1	enableLuck08:1	cumulateReset01:1	cumulateReset02:1	cumulateReset03:1	cumulateReset04:1	cumulateReset05:1	cumulateReset06:1	cumulateReset07:1	cumulateReset08:1
0x060A3074	0x000BA25C	0x0013FA64	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0031 0046 3000 5019 88dc 0037
0x060A307E	0x000BA2F0	0x0013FA8E	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0031 0046 3000 5019 88dc 0038
0x060A3088	0x000BA384	0x0013FAB8	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0031 0046 3000 5019 88dc 0039
0x060A3092	0x000BA418	0x0013FAE2	81210	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0031 0046 3000 5019 88dc 0031 0030
0x060A309C	0x000BA4AC	0x0013FB0E	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0031
0x060A30A6	0x000BA540	0x0013FB38	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0032
0x060A30B0	0x000BA5D4	0x0013FB62	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0033
0x060A30BA	0x000BA668	0x0013FB8C	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0034
0x060A30C4	0x000BA6FC	0x0013FBB6	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0035
0x060A30CE	0x000BA790	0x0013FBE0	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0036
0x060A30D8	0x000BA824	0x0013FC0A	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0037
0x060A30E2	0x000BA8B8	0x0013FC34	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0038
0x060A30EC	0x000BA94C	0x0013FC5E	7120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0039
0x060A30F6	0x000BA9E0	0x0013FC88	81220	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0031 0030
0x060A3100	0x000BAA74	0x0013FCB4	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0031
0x060A310A	0x000BAB08	0x0013FCDE	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0032
0x060A3114	0x000BAB9C	0x0013FD08	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0033
0x060A311E	0x000BAC30	0x0013FD32	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0034
0x060A3128	0x000BACC4	0x0013FD5C	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	5	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0035
0x060A3132	0x000BAD58	0x0013FD86	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0036
0x060A313C	0x000BADEC	0x0013FDB0	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0037
0x060A3146	0x000BAE80	0x0013FDDA	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0038
0x060A3150	0x000BAF14	0x0013FE04	7120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0039
0x060A315A	0x000BAFA8	0x0013FE2E	81220	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0031 0030
0x060A3164	0x000BB03C	0x0013FE5A	7002	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	8	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0031
0x060A316E	0x000BB0D0	0x0013FE84	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	5	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0032
0x060A3178	0x000BB164	0x0013FEAE	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	8	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0033
0x060A3182	0x000BB1F8	0x0013FED8	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	8	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0034
0x060A318C	0x000BB28C	0x0013FF02	7022	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	7	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0035
0x060A3196	0x000BB320	0x0013FF2C	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0036
0x060A31A0	0x000BB3B4	0x0013FF56	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	5	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0037
0x060A31AA	0x000BB448	0x0013FF80	7150	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	5	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0038
0x060A31B4	0x000BB4DC	0x0013FFAA	7120	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0039
0x060A31BE	0x000BB570	0x0013FFD4	81240	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0033 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0031 0030
0x060A5360	0x000BB604	0x00140000	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0031
0x060A536A	0x000BB698	0x0014002E	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0032
0x060A5374	0x000BB72C	0x0014005C	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0033
0x060A537E	0x000BB7C0	0x0014008A	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0034
0x060A5388	0x000BB854	0x001400B8	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0035
0x060A5392	0x000BB8E8	0x001400E6	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0036
0x060A539C	0x000BB97C	0x00140114	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0037
0x060A53A6	0x000BBA10	0x00140142	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0038
0x060A53B0	0x000BBAA4	0x00140170	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0039
0x060A53BA	0x000BBB38	0x0014019E	81110	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0031 0030
0x060A53C4	0x000BBBCC	0x001401CE	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0031
0x060A53CE	0x000BBC60	0x001401FC	7004	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0032
0x060A53D8	0x000BBCF4	0x0014022A	7004	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0033
0x060A53E2	0x000BBD88	0x00140258	7023	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0034
0x060A53EC	0x000BBE1C	0x00140286	7004	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0035
0x060A53F6	0x000BBEB0	0x001402B4	80120	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0036
0x060A5400	0x000BBF44	0x001402E2	7023	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0037
0x060A540A	0x000BBFD8	0x00140310	7121	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0038
0x060A5414	0x000BC06C	0x0014033E	7023	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0039
0x060A541E	0x000BC100	0x0014036C	81120	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0031 0030
0x060A5428	0x000BC194	0x0014039C	7003	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901300	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 7bb1 ff08 4e2d ff09 3010 30ec 30d9 30eb 0034 005f 30c8 30a5 30e1 30eb 3011 0033 0046 3000 5019 88dc 0031
